id;name;active;state_id;created_by
A4157;Pedras Altas;true;23RS;system
A4158;Pedro Osório;true;23RS;system
A4159;Pejuçara;true;23RS;system
A4160;Pelotas;true;23RS;system
A4161;Picada Café;true;23RS;system
A4162;Pinhal;true;23RS;system
A4163;Pinhal da Serra;true;23RS;system
A4164;Pinhal Grande;true;23RS;system
A4165;Pinheirinho do Vale;true;23RS;system
A4166;Pinheiro Machado;true;23RS;system
A4167;Pirapó;true;23RS;system
A4168;Piratini;true;23RS;system
A4169;Planalto;true;23RS;system
A4170;Poço das Antas;true;23RS;system
A4171;Pontão;true;23RS;system
A4172;Ponte Preta;true;23RS;system
A4173;Portão;true;23RS;system
A4174;Porto Alegre;true;23RS;system
A4175;Porto Lucena;true;23RS;system
A4176;Porto Mauá;true;23RS;system
A4177;Porto Vera Cruz;true;23RS;system
A4178;Porto Xavier;true;23RS;system
A4179;Pouso Novo;true;23RS;system
A4180;Presidente Lucena;true;23RS;system
A4181;Progresso;true;23RS;system
A4182;Protásio Alves;true;23RS;system
A4183;Putinga;true;23RS;system
A4184;Quaraí;true;23RS;system
A4185;Quatro Irmãos;true;23RS;system
A4186;Quevedos;true;23RS;system
A4187;Quinze de Novembro;true;23RS;system
A4188;Redentora;true;23RS;system
A4189;Relvado;true;23RS;system
A4190;Restinga Seca;true;23RS;system
A4191;Rio dos Índios;true;23RS;system
A4192;Rio Grande;true;23RS;system
A4193;Rio Pardo;true;23RS;system
A4194;Riozinho;true;23RS;system
A4195;Roca Sales;true;23RS;system
A4196;Rodeio Bonito;true;23RS;system
A4197;Rolador;true;23RS;system
A4198;Rolante;true;23RS;system
A4199;Ronda Alta;true;23RS;system
A4200;Rondinha;true;23RS;system
A4201;Roque Gonzales;true;23RS;system
A4202;Rosário do Sul;true;23RS;system
A4203;Sagrada Família;true;23RS;system
A4204;Saldanha Marinho;true;23RS;system
A4205;Salto do Jacuí;true;23RS;system
A4206;Salvador das Missões;true;23RS;system
A4207;Salvador do Sul;true;23RS;system
A4208;Sananduva;true;23RS;system
A4209;Santa Bárbara do Sul;true;23RS;system
A4210;Santa Cecília do Sul;true;23RS;system
A4211;Santa Clara do Sul;true;23RS;system
A4212;Santa Cruz do Sul;true;23RS;system
A4213;Santa Margarida do Sul;true;23RS;system
A4214;Santa Maria;true;23RS;system
A4215;Santa Maria do Herval;true;23RS;system
A4216;Santa Rosa;true;23RS;system
A4217;Santa Tereza;true;23RS;system
A4218;Santa Vitória do Palmar;true;23RS;system
A4219;Santana da Boa Vista;true;23RS;system
A4220;Santana do Livramento;true;23RS;system
A4221;Santiago;true;23RS;system
A4222;Santo Ângelo;true;23RS;system
A4223;Santo Antônio da Patrulha;true;23RS;system
A4224;Santo Antônio das Missões;true;23RS;system
A4225;Santo Antônio do Palma;true;23RS;system
A4226;Santo Antônio do Planalto;true;23RS;system
A4227;Santo Augusto;true;23RS;system
A4228;Santo Cristo;true;23RS;system
A4229;Santo Expedito do Sul;true;23RS;system
A4230;São Borja;true;23RS;system
A4231;São Domingos do Sul;true;23RS;system
A4232;São Francisco de Assis;true;23RS;system
A4233;São Francisco de Paula;true;23RS;system
A4234;São Gabriel;true;23RS;system
A4235;São Jerônimo;true;23RS;system
A4236;São João da Urtiga;true;23RS;system
A4237;São João do Polêsine;true;23RS;system
A4238;São Jorge;true;23RS;system
A4239;São José das Missões;true;23RS;system
A4240;São José do Herval;true;23RS;system
A4241;São José do Hortêncio;true;23RS;system
A4242;São José do Inhacorá;true;23RS;system
A4243;São José do Norte;true;23RS;system
A4244;São José do Ouro;true;23RS;system
A4245;São José do Sul;true;23RS;system
A4246;São José dos Ausentes;true;23RS;system
A4247;São Leopoldo;true;23RS;system
A4248;São Lourenço do Sul;true;23RS;system
A4249;São Luiz Gonzaga;true;23RS;system
A4250;São Marcos;true;23RS;system
A4251;São Martinho;true;23RS;system
A4252;São Martinho da Serra;true;23RS;system
A4253;São Miguel das Missões;true;23RS;system
A4254;São Nicolau;true;23RS;system
A4255;São Paulo das Missões;true;23RS;system
A4256;São Pedro da Serra;true;23RS;system
A4257;São Pedro das Missões;true;23RS;system
A4258;São Pedro do Butiá;true;23RS;system
A4259;São Pedro do Sul;true;23RS;system
A4260;São Sebastião do Caí;true;23RS;system
A4261;São Sepé;true;23RS;system
A4262;São Valentim;true;23RS;system
A4263;São Valentim do Sul;true;23RS;system
A4264;São Valério do Sul;true;23RS;system
A4265;São Vendelino;true;23RS;system
A4266;São Vicente do Sul;true;23RS;system
A4267;Sapiranga;true;23RS;system
A4268;Sapucaia do Sul;true;23RS;system
A4269;Sarandi;true;23RS;system
A4270;Seberi;true;23RS;system
A4271;Sede Nova;true;23RS;system
A4272;Segredo;true;23RS;system
A4273;Selbach;true;23RS;system
A4274;Senador Salgado Filho;true;23RS;system
A4275;Sentinela do Sul;true;23RS;system
A4276;Serafina Corrêa;true;23RS;system
A4277;Sério;true;23RS;system
A4278;Sertão;true;23RS;system
A4279;Sertão Santana;true;23RS;system
A4280;Sete de Setembro;true;23RS;system
A4281;Severiano de Almeida;true;23RS;system
A4282;Silveira Martins;true;23RS;system
A4283;Sinimbu;true;23RS;system
A4284;Sobradinho;true;23RS;system
A4285;Soledade;true;23RS;system
A4286;Tabaí;true;23RS;system
A4287;Tapejara;true;23RS;system
A4288;Tapera;true;23RS;system
A4289;Tapes;true;23RS;system
A4290;Taquara;true;23RS;system
A4291;Taquari;true;23RS;system
A4292;Taquaruçu do Sul;true;23RS;system
A4293;Tavares;true;23RS;system
A4294;Tenente Portela;true;23RS;system
A4295;Terra de Areia;true;23RS;system
A4296;Teutônia;true;23RS;system
A4297;Tio Hugo;true;23RS;system
A4298;Tiradentes do Sul;true;23RS;system
A4299;Toropi;true;23RS;system
A4300;Torres;true;23RS;system
A4301;Tramandaí;true;23RS;system
A4302;Travesseiro;true;23RS;system
A4303;Três Arroios;true;23RS;system
A4304;Três Cachoeiras;true;23RS;system
A4305;Três Coroas;true;23RS;system
A4306;Três de Maio;true;23RS;system
A4307;Três Forquilhas;true;23RS;system
A4308;Três Palmeiras;true;23RS;system
A4309;Três Passos;true;23RS;system
A4310;Trindade do Sul;true;23RS;system
A4311;Triunfo;true;23RS;system
A4312;Tucunduva;true;23RS;system
A4313;Tunas;true;23RS;system
A4314;Tupanci do Sul;true;23RS;system
A4315;Tupanciretã;true;23RS;system
A4316;Tupandi;true;23RS;system
A4317;Tuparendi;true;23RS;system
A4318;Turuçu;true;23RS;system
A4319;Ubiretama;true;23RS;system
A4320;União da Serra;true;23RS;system
A4321;Unistalda;true;23RS;system
A4322;Uruguaiana;true;23RS;system
A4323;Vacaria;true;23RS;system
A4324;Vale do Sol;true;23RS;system
A4325;Vale Real;true;23RS;system
A4326;Vale Verde;true;23RS;system
A4327;Vanini;true;23RS;system
A4328;Venâncio Aires;true;23RS;system
A4329;Vera Cruz;true;23RS;system
A4330;Veranópolis;true;23RS;system
A4331;Vespasiano Correa;true;23RS;system
A4332;Viadutos;true;23RS;system
A4333;Viamão;true;23RS;system
A4334;Vicente Dutra;true;23RS;system
A4335;Victor Graeff;true;23RS;system
A4336;Vila Flores;true;23RS;system
A4337;Vila Lângaro;true;23RS;system
A4338;Vila Maria;true;23RS;system
A4339;Vila Nova do Sul;true;23RS;system
A4340;Vista Alegre;true;23RS;system
A4341;Vista Alegre do Prata;true;23RS;system
A4342;Vista Gaúcha;true;23RS;system
A4343;Vitória das Missões;true;23RS;system
A4344;Westfália;true;23RS;system
A4345;Xangri-lá;true;23RS;system
A4346;Alta Floresta d`Oeste;true;21RO;system
A4347;Alto Alegre dos Parecis;true;21RO;system
A4348;Alto Paraíso;true;21RO;system
A4349;Alvorada d`Oeste;true;21RO;system
A4350;Ariquemes;true;21RO;system
A4351;Buritis;true;21RO;system
A4352;Cabixi;true;21RO;system
A4353;Cacaulândia;true;21RO;system
A4354;Cacoal;true;21RO;system
A4355;Campo Novo de Rondônia;true;21RO;system
A4356;Candeias do Jamari;true;21RO;system
A4357;Castanheiras;true;21RO;system
A4358;Cerejeiras;true;21RO;system
A4359;Chupinguaia;true;21RO;system
A4360;Colorado do Oeste;true;21RO;system
A4361;Corumbiara;true;21RO;system
A4362;Costa Marques;true;21RO;system
A4363;Cujubim;true;21RO;system
A4364;Espigão d`Oeste;true;21RO;system
A4365;Governador Jorge Teixeira;true;21RO;system
A4366;Guajará-Mirim;true;21RO;system
A4367;Itapuã do Oeste;true;21RO;system
A4368;Jaru;true;21RO;system
A4369;Ji-Paraná;true;21RO;system
A4370;Machadinho d`Oeste;true;21RO;system
A4371;Ministro Andreazza;true;21RO;system
A4372;Mirante da Serra;true;21RO;system
A4373;Monte Negro;true;21RO;system
A4374;Nova Brasilândia d`Oeste;true;21RO;system
A4375;Nova Mamoré;true;21RO;system
A4376;Nova União;true;21RO;system
A4377;Novo Horizonte do Oeste;true;21RO;system
A4378;Ouro Preto do Oeste;true;21RO;system
A4379;Parecis;true;21RO;system
A4380;Pimenta Bueno;true;21RO;system
A4381;Pimenteiras do Oeste;true;21RO;system
A4382;Porto Velho;true;21RO;system
A4383;Presidente Médici;true;21RO;system
A4384;Primavera de Rondônia;true;21RO;system
A4385;Rio Crespo;true;21RO;system
A4386;Rolim de Moura;true;21RO;system
A4387;Santa Luzia d`Oeste;true;21RO;system
A4388;São Felipe d`Oeste;true;21RO;system
A4389;São Francisco do Guaporé;true;21RO;system
A4390;São Miguel do Guaporé;true;21RO;system
A4391;Seringueiras;true;21RO;system
A4392;Teixeirópolis;true;21RO;system
A4393;Theobroma;true;21RO;system
A4394;Urupá;true;21RO;system
A4395;Vale do Anari;true;21RO;system
A4396;Vale do Paraíso;true;21RO;system
A4397;Vilhena;true;21RO;system
A4398;Alto Alegre;true;22RR;system
A4399;Amajari;true;22RR;system
A4400;Boa Vista;true;22RR;system
A4401;Bonfim;true;22RR;system
A4402;Cantá;true;22RR;system
A4403;Caracaraí;true;22RR;system
A4404;Caroebe;true;22RR;system
A4405;Iracema;true;22RR;system
A4406;Mucajaí;true;22RR;system
A4407;Normandia;true;22RR;system
A4408;Pacaraima;true;22RR;system
A4409;Rorainópolis;true;22RR;system
A4410;São João da Baliza;true;22RR;system
A4411;São Luiz;true;22RR;system
A4412;Uiramutã;true;22RR;system
A4413;Abdon Batista;true;24SC;system
A4414;Abelardo Luz;true;24SC;system
A4415;Agrolândia;true;24SC;system
A4416;Agronômica;true;24SC;system
A4417;Água Doce;true;24SC;system
A4418;Águas de Chapecó;true;24SC;system
A4419;Águas Frias;true;24SC;system
A4420;Águas Mornas;true;24SC;system
A4421;Alfredo Wagner;true;24SC;system
A4422;Alto Bela Vista;true;24SC;system
A4423;Anchieta;true;24SC;system
A4424;Angelina;true;24SC;system
A4425;Anita Garibaldi;true;24SC;system
A4426;Anitápolis;true;24SC;system
A4427;Antônio Carlos;true;24SC;system
A4428;Apiúna;true;24SC;system
A4429;Arabutã;true;24SC;system
A4430;Araquari;true;24SC;system
A4431;Araranguá;true;24SC;system
A4432;Armazém;true;24SC;system
A4433;Arroio Trinta;true;24SC;system
A4434;Arvoredo;true;24SC;system
A4435;Ascurra;true;24SC;system
A4436;Atalanta;true;24SC;system
A4437;Aurora;true;24SC;system
A4438;Balneário Arroio do Silva;true;24SC;system
A4439;Balneário Barra do Sul;true;24SC;system
A4440;Balneário Camboriú;true;24SC;system
A4441;Balneário Gaivota;true;24SC;system
A4442;Bandeirante;true;24SC;system
A4443;Barra Bonita;true;24SC;system
A4444;Barra Velha;true;24SC;system
A4445;Bela Vista do Toldo;true;24SC;system
A4446;Belmonte;true;24SC;system
A4447;Benedito Novo;true;24SC;system
A4448;Biguaçu;true;24SC;system
A4449;Blumenau;true;24SC;system
A4450;Bocaina do Sul;true;24SC;system
A4451;Bom Jardim da Serra;true;24SC;system
A4452;Bom Jesus;true;24SC;system
A4453;Bom Jesus do Oeste;true;24SC;system
A4454;Bom Retiro;true;24SC;system
A4455;Bombinhas;true;24SC;system
A4456;Botuverá;true;24SC;system
A4457;Braço do Norte;true;24SC;system
A4458;Braço do Trombudo;true;24SC;system
A4459;Brunópolis;true;24SC;system
A4460;Brusque;true;24SC;system
A4461;Caçador;true;24SC;system
A4462;Caibi;true;24SC;system
A4463;Calmon;true;24SC;system
A4464;Camboriú;true;24SC;system
A4465;Campo Alegre;true;24SC;system
A4466;Campo Belo do Sul;true;24SC;system
A4467;Campo Erê;true;24SC;system
A4468;Campos Novos;true;24SC;system
A4469;Canelinha;true;24SC;system
A4470;Canoinhas;true;24SC;system
A4471;Capão Alto;true;24SC;system
A4472;Capinzal;true;24SC;system
A4473;Capivari de Baixo;true;24SC;system
A4474;Catanduvas;true;24SC;system
A4475;Caxambu do Sul;true;24SC;system
A4476;Celso Ramos;true;24SC;system
A4477;Cerro Negro;true;24SC;system
A4478;Chapadão do Lageado;true;24SC;system
A4479;Chapecó;true;24SC;system
A4480;Cocal do Sul;true;24SC;system
A4481;Concórdia;true;24SC;system
A4482;Cordilheira Alta;true;24SC;system
A4483;Coronel Freitas;true;24SC;system
A4484;Coronel Martins;true;24SC;system
A4485;Correia Pinto;true;24SC;system
A4486;Corupá;true;24SC;system
A4487;Criciúma;true;24SC;system
A4488;Cunha Porã;true;24SC;system
A4489;Cunhataí;true;24SC;system
A4490;Curitibanos;true;24SC;system
A4491;Descanso;true;24SC;system
A4492;Dionísio Cerqueira;true;24SC;system
A4493;Dona Emma;true;24SC;system
A4494;Doutor Pedrinho;true;24SC;system
A4495;Entre Rios;true;24SC;system
A4496;Ermo;true;24SC;system
A4497;Erval Velho;true;24SC;system
A4498;Faxinal dos Guedes;true;24SC;system
A4499;Flor do Sertão;true;24SC;system
A4500;Florianópolis;true;24SC;system
A4501;Formosa do Sul;true;24SC;system
A4502;Forquilhinha;true;24SC;system
A4503;Fraiburgo;true;24SC;system
A4504;Frei Rogério;true;24SC;system
A4505;Galvão;true;24SC;system
A4506;Garopaba;true;24SC;system
A4507;Garuva;true;24SC;system
A4508;Gaspar;true;24SC;system
A4509;Governador Celso Ramos;true;24SC;system
A4510;Grão Pará;true;24SC;system
A4511;Gravatal;true;24SC;system
A4512;Guabiruba;true;24SC;system
A4513;Guaraciaba;true;24SC;system
A4514;Guaramirim;true;24SC;system
A4515;Guarujá do Sul;true;24SC;system
A4516;Guatambú;true;24SC;system
A4517;Herval d`Oeste;true;24SC;system
A4518;Ibiam;true;24SC;system
A4519;Ibicaré;true;24SC;system
A4520;Ibirama;true;24SC;system
A4521;Içara;true;24SC;system
A4522;Ilhota;true;24SC;system
A4523;Imaruí;true;24SC;system
A4524;Imbituba;true;24SC;system
A4525;Imbuia;true;24SC;system
A4526;Indaial;true;24SC;system
A4527;Iomerê;true;24SC;system
A4528;Ipira;true;24SC;system
A4529;Iporã do Oeste;true;24SC;system
A4530;Ipuaçu;true;24SC;system
A4531;Ipumirim;true;24SC;system
A4532;Iraceminha;true;24SC;system
A4533;Irani;true;24SC;system
A4534;Irati;true;24SC;system
A4535;Irineópolis;true;24SC;system
A4536;Itá;true;24SC;system
A4537;Itaiópolis;true;24SC;system
A4538;Itajaí;true;24SC;system
A4539;Itapema;true;24SC;system
A4540;Itapiranga;true;24SC;system
A4541;Itapoá;true;24SC;system
A4542;Ituporanga;true;24SC;system
A4543;Jaborá;true;24SC;system
A4544;Jacinto Machado;true;24SC;system
A4545;Jaguaruna;true;24SC;system
A4546;Jaraguá do Sul;true;24SC;system
A4547;Jardinópolis;true;24SC;system
A4548;Joaçaba;true;24SC;system
A4549;Joinville;true;24SC;system
A4550;José Boiteux;true;24SC;system
A4551;Jupiá;true;24SC;system
A4552;Lacerdópolis;true;24SC;system
A4553;Lages;true;24SC;system
A4554;Laguna;true;24SC;system
A4555;Lajeado Grande;true;24SC;system
A4556;Laurentino;true;24SC;system
A4557;Lauro Muller;true;24SC;system
A4558;Lebon Régis;true;24SC;system
A4559;Leoberto Leal;true;24SC;system
A4560;Lindóia do Sul;true;24SC;system
A4561;Lontras;true;24SC;system
A4562;Luiz Alves;true;24SC;system
A4563;Luzerna;true;24SC;system
A4564;Macieira;true;24SC;system
A4565;Mafra;true;24SC;system
A4566;Major Gercino;true;24SC;system
A4567;Major Vieira;true;24SC;system
A4568;Maracajá;true;24SC;system
A4569;Maravilha;true;24SC;system
A4570;Marema;true;24SC;system
A4571;Massaranduba;true;24SC;system
A4572;Matos Costa;true;24SC;system
A4573;Meleiro;true;24SC;system
A4574;Mirim Doce;true;24SC;system
A4575;Modelo;true;24SC;system
A4576;Mondaí;true;24SC;system
A4577;Monte Carlo;true;24SC;system
A4578;Monte Castelo;true;24SC;system
A4579;Morro da Fumaça;true;24SC;system
A4580;Morro Grande;true;24SC;system
A4581;Navegantes;true;24SC;system
A4582;Nova Erechim;true;24SC;system
A4583;Nova Itaberaba;true;24SC;system
A4584;Nova Trento;true;24SC;system
A4585;Nova Veneza;true;24SC;system
A4586;Novo Horizonte;true;24SC;system
A4587;Orleans;true;24SC;system
A4588;Otacílio Costa;true;24SC;system
A4589;Ouro;true;24SC;system
A4590;Ouro Verde;true;24SC;system
A4591;Paial;true;24SC;system
A4592;Painel;true;24SC;system
A4593;Palhoça;true;24SC;system
A4594;Palma Sola;true;24SC;system
A4595;Palmeira;true;24SC;system
A4596;Palmitos;true;24SC;system
A4597;Papanduva;true;24SC;system
A4598;Paraíso;true;24SC;system
A4599;Passo de Torres;true;24SC;system
A4600;Passos Maia;true;24SC;system
A4601;Paulo Lopes;true;24SC;system
A4602;Pedras Grandes;true;24SC;system
A4603;Penha;true;24SC;system
A4604;Peritiba;true;24SC;system
A4605;Petrolândia;true;24SC;system
A4606;Piçarras;true;24SC;system
A4607;Pinhalzinho;true;24SC;system
A4608;Pinheiro Preto;true;24SC;system
A4609;Piratuba;true;24SC;system
A4610;Planalto Alegre;true;24SC;system
A4611;Pomerode;true;24SC;system
A4612;Ponte Alta;true;24SC;system
A4613;Ponte Alta do Norte;true;24SC;system
A4614;Ponte Serrada;true;24SC;system
A4615;Porto Belo;true;24SC;system
A4616;Porto União;true;24SC;system
A4617;Pouso Redondo;true;24SC;system
A4618;Praia Grande;true;24SC;system
A4619;Presidente Castelo Branco;true;24SC;system
A4620;Presidente Getúlio;true;24SC;system
A4621;Presidente Nereu;true;24SC;system
A4622;Princesa;true;24SC;system
A4623;Quilombo;true;24SC;system
A4624;Rancho Queimado;true;24SC;system
A4625;Rio das Antas;true;24SC;system
A4626;Rio do Campo;true;24SC;system
A4627;Rio do Oeste;true;24SC;system
A4628;Rio do Sul;true;24SC;system
A4629;Rio dos Cedros;true;24SC;system
A4630;Rio Fortuna;true;24SC;system
A4631;Rio Negrinho;true;24SC;system
A4632;Rio Rufino;true;24SC;system
A4633;Riqueza;true;24SC;system
A4634;Rodeio;true;24SC;system
A4635;Romelândia;true;24SC;system
A4636;Salete;true;24SC;system
A4637;Saltinho;true;24SC;system
A4638;Salto Veloso;true;24SC;system
A4639;Sangão;true;24SC;system
A4640;Santa Cecília;true;24SC;system
A4641;Santa Helena;true;24SC;system
A4642;Santa Rosa de Lima;true;24SC;system
A4643;Santa Rosa do Sul;true;24SC;system
A4644;Santa Terezinha;true;24SC;system
A4645;Santa Terezinha do Progresso;true;24SC;system
A4646;Santiago do Sul;true;24SC;system
A4647;Santo Amaro da Imperatriz;true;24SC;system
A4648;São Bento do Sul;true;24SC;system
A4649;São Bernardino;true;24SC;system
A4650;São Bonifácio;true;24SC;system
A4651;São Carlos;true;24SC;system
A4652;São Cristovão do Sul;true;24SC;system
A4653;São Domingos;true;24SC;system
A4654;São Francisco do Sul;true;24SC;system
A4655;São João Batista;true;24SC;system
A4656;São João do Itaperiú;true;24SC;system
A4657;São João do Oeste;true;24SC;system
A4658;São João do Sul;true;24SC;system
A4659;São Joaquim;true;24SC;system
A4660;São José;true;24SC;system
A4661;São José do Cedro;true;24SC;system
A4662;São José do Cerrito;true;24SC;system
A4663;São Lourenço do Oeste;true;24SC;system
A4664;São Ludgero;true;24SC;system
A4665;São Martinho;true;24SC;system
A4666;São Miguel da Boa Vista;true;24SC;system
A4667;São Miguel do Oeste;true;24SC;system
A4668;São Pedro de Alcântara;true;24SC;system
A4669;Saudades;true;24SC;system
A4670;Schroeder;true;24SC;system
A4671;Seara;true;24SC;system
A4672;Serra Alta;true;24SC;system
A4673;Siderópolis;true;24SC;system
A4674;Sombrio;true;24SC;system
A4675;Sul Brasil;true;24SC;system
A4676;Taió;true;24SC;system
A4677;Tangará;true;24SC;system
A4678;Tigrinhos;true;24SC;system
A4679;Tijucas;true;24SC;system
A4680;Timbé do Sul;true;24SC;system
A4681;Timbó;true;24SC;system
A4682;Timbó Grande;true;24SC;system
A4683;Três Barras;true;24SC;system
A4684;Treviso;true;24SC;system
A4685;Treze de Maio;true;24SC;system
A4686;Treze Tílias;true;24SC;system
A4687;Trombudo Central;true;24SC;system
A4688;Tubarão;true;24SC;system
A4689;Tunápolis;true;24SC;system
A4690;Turvo;true;24SC;system
A4691;União do Oeste;true;24SC;system
A4692;Urubici;true;24SC;system
A4693;Urupema;true;24SC;system
A4694;Urussanga;true;24SC;system
A4695;Vargeão;true;24SC;system
A4696;Vargem;true;24SC;system
A4697;Vargem Bonita;true;24SC;system
A4698;Vidal Ramos;true;24SC;system
A4699;Videira;true;24SC;system
A4700;Vitor Meireles;true;24SC;system
A4701;Witmarsum;true;24SC;system
A4702;Xanxerê;true;24SC;system
A4703;Xavantina;true;24SC;system
A4704;Xaxim;true;24SC;system
A4705;Zortéa;true;24SC;system
A4706;Adamantina;true;26SP;system
A4707;Adolfo;true;26SP;system
A4708;Aguaí;true;26SP;system
A4709;Águas da Prata;true;26SP;system
A4710;Águas de Lindóia;true;26SP;system
A4711;Águas de Santa Bárbara;true;26SP;system
A4712;Águas de São Pedro;true;26SP;system
A4713;Agudos;true;26SP;system
A4714;Alambari;true;26SP;system
A4715;Alfredo Marcondes;true;26SP;system
A4716;Altair;true;26SP;system
A4717;Altinópolis;true;26SP;system
A4718;Alto Alegre;true;26SP;system
A4719;Alumínio;true;26SP;system
A4720;Álvares Florence;true;26SP;system
A4721;Álvares Machado;true;26SP;system
A4722;Álvaro de Carvalho;true;26SP;system
A4723;Alvinlândia;true;26SP;system
A4724;Americana;true;26SP;system
A4725;Américo Brasiliense;true;26SP;system
A4726;Américo de Campos;true;26SP;system
A4727;Amparo;true;26SP;system
A4728;Analândia;true;26SP;system
A4729;Andradina;true;26SP;system
A4730;Angatuba;true;26SP;system
A4731;Anhembi;true;26SP;system
A4732;Anhumas;true;26SP;system
A4733;Aparecida;true;26SP;system
A4734;Aparecida d`Oeste;true;26SP;system
A4735;Apiaí;true;26SP;system
A4736;Araçariguama;true;26SP;system
A4737;Araçatuba;true;26SP;system
A4738;Araçoiaba da Serra;true;26SP;system
A4739;Aramina;true;26SP;system
A4740;Arandu;true;26SP;system
A4741;Arapeí;true;26SP;system
A4742;Araraquara;true;26SP;system
A4743;Araras;true;26SP;system
A4744;Arco-Íris;true;26SP;system
A4745;Arealva;true;26SP;system
A4746;Areias;true;26SP;system
A4747;Areiópolis;true;26SP;system
A4748;Ariranha;true;26SP;system
A4749;Artur Nogueira;true;26SP;system
A4750;Arujá;true;26SP;system
A4751;Aspásia;true;26SP;system
A4752;Assis;true;26SP;system
A4753;Atibaia;true;26SP;system
A4754;Auriflama;true;26SP;system
A4755;Avaí;true;26SP;system
A4756;Avanhandava;true;26SP;system
A4757;Avaré;true;26SP;system
A4758;Bady Bassitt;true;26SP;system
A4759;Balbinos;true;26SP;system
A4760;Bálsamo;true;26SP;system
A4761;Bananal;true;26SP;system
A4762;Barão de Antonina;true;26SP;system
A4763;Barbosa;true;26SP;system
A4764;Bariri;true;26SP;system
A4765;Barra Bonita;true;26SP;system
A4766;Barra do Chapéu;true;26SP;system
A4767;Barra do Turvo;true;26SP;system
A4768;Barretos;true;26SP;system
A4769;Barrinha;true;26SP;system
A4770;Barueri;true;26SP;system
A4771;Bastos;true;26SP;system
A4772;Batatais;true;26SP;system
A4773;Bauru;true;26SP;system
A4774;Bebedouro;true;26SP;system
A4775;Bento de Abreu;true;26SP;system
A4776;Bernardino de Campos;true;26SP;system
A4777;Bertioga;true;26SP;system
A4778;Bilac;true;26SP;system
A4779;Birigui;true;26SP;system
A4780;Biritiba-Mirim;true;26SP;system
A4781;Boa Esperança do Sul;true;26SP;system
A4782;Bocaina;true;26SP;system
A4783;Bofete;true;26SP;system
A4784;Boituva;true;26SP;system
A4785;Bom Jesus dos Perdões;true;26SP;system
A4786;Bom Sucesso de Itararé;true;26SP;system
A4787;Borá;true;26SP;system
A4788;Boracéia;true;26SP;system
A4789;Borborema;true;26SP;system
A4790;Borebi;true;26SP;system
A4791;Botucatu;true;26SP;system
A4792;Bragança Paulista;true;26SP;system
A4793;Braúna;true;26SP;system
A4794;Brejo Alegre;true;26SP;system
A4795;Brodowski;true;26SP;system
A4796;Brotas;true;26SP;system
A4797;Buri;true;26SP;system
A4798;Buritama;true;26SP;system
A4799;Buritizal;true;26SP;system
A4800;Cabrália Paulista;true;26SP;system
A4801;Cabreúva;true;26SP;system
A4802;Caçapava;true;26SP;system
A4803;Cachoeira Paulista;true;26SP;system
A4804;Caconde;true;26SP;system
A4805;Cafelândia;true;26SP;system
A4806;Caiabu;true;26SP;system
A4807;Caieiras;true;26SP;system
A4808;Caiuá;true;26SP;system
A4809;Cajamar;true;26SP;system
A4810;Cajati;true;26SP;system
A4811;Cajobi;true;26SP;system
A4812;Cajuru;true;26SP;system
A4813;Campina do Monte Alegre;true;26SP;system
A4814;Campinas;true;26SP;system
A4815;Campo Limpo Paulista;true;26SP;system
A4816;Campos do Jordão;true;26SP;system
A4817;Campos Novos Paulista;true;26SP;system
A4818;Cananéia;true;26SP;system
A4819;Canas;true;26SP;system
A4820;Cândido Mota;true;26SP;system
A4821;Cândido Rodrigues;true;26SP;system
A4822;Canitar;true;26SP;system
A4823;Capão Bonito;true;26SP;system
A4824;Capela do Alto;true;26SP;system
A4825;Capivari;true;26SP;system
A4826;Caraguatatuba;true;26SP;system
A4827;Carapicuíba;true;26SP;system
A4828;Cardoso;true;26SP;system
A4829;Casa Branca;true;26SP;system
A4830;Cássia dos Coqueiros;true;26SP;system
A4831;Castilho;true;26SP;system
A4832;Catanduva;true;26SP;system
A4833;Catiguá;true;26SP;system
A4834;Cedral;true;26SP;system
A4835;Cerqueira César;true;26SP;system
A4836;Cerquilho;true;26SP;system
A4837;Cesário Lange;true;26SP;system
A4838;Charqueada;true;26SP;system
A4839;Chavantes;true;26SP;system
A4840;Clementina;true;26SP;system
A4841;Colina;true;26SP;system
A4842;Colômbia;true;26SP;system
A4843;Conchal;true;26SP;system
A4844;Conchas;true;26SP;system
A4845;Cordeirópolis;true;26SP;system
A4846;Coroados;true;26SP;system
A4847;Coronel Macedo;true;26SP;system
A4848;Corumbataí;true;26SP;system
A4849;Cosmópolis;true;26SP;system
A4850;Cosmorama;true;26SP;system
A4851;Cotia;true;26SP;system
A4852;Cravinhos;true;26SP;system
A4853;Cristais Paulista;true;26SP;system
A4854;Cruzália;true;26SP;system
A4855;Cruzeiro;true;26SP;system
A4856;Cubatão;true;26SP;system
A4857;Cunha;true;26SP;system
A4858;Descalvado;true;26SP;system
A4859;Diadema;true;26SP;system
A4860;Dirce Reis;true;26SP;system
A4861;Divinolândia;true;26SP;system
A4862;Dobrada;true;26SP;system
A4863;Dois Córregos;true;26SP;system
A4864;Dolcinópolis;true;26SP;system
A4865;Dourado;true;26SP;system
A4866;Dracena;true;26SP;system
A4867;Duartina;true;26SP;system
A4868;Dumont;true;26SP;system
A4869;Echaporã;true;26SP;system
A4870;Eldorado;true;26SP;system
A4871;Elias Fausto;true;26SP;system
